id,lon,lat,aver,label,canny_edge,pixel_threshold,pixel_entropy,hue_mean,saturation_mean,lightness_mean,building_semantic,sky_semantic,tree_semantic,road_semantic,river_semantic,car_semantic,fence_semantic,ground_semantic,plant_semantic,other_semantic,depth_mean
951,120.2649132,31.47988541,4.046189758,high,0.75641,0.50196,0.78999,0.28709,0.30955,0.53238,0.0244627,0.329015732,0.166653633,0.352056503,1.00E-05,0.035197258,3.53E-05,0.008201599,0.026069641,0.016676903,0.28077993
952,120.2649717,31.47960605,4.14342668,high,0.89259,0.48235,0.77361,0.22467,0.28226,0.49093,0.051960945,0.249221802,0.236392975,0.204385757,1.09E-05,0.03336525,0.000849724,0.00104332,0.024018288,0.027216911,0.3415929
953,120.2650302,31.4793267,4.072138266,high,0.93688,0.43529,0.75921,0.21213,0.35334,0.36899,0.016423225,0.219577789,0.287350655,0.237455368,1.09E-05,0.028090477,0.001279831,0.016523361,0.015855789,0.054115295,0.2937234
955,120.2658085,31.47988536,4.114932207,high,0.94824,0.43137,0.76545,0.21346,0.33299,0.40675,0.0148983,0.16912365,0.352458,0.155481338,1.00E-05,0.030923843,0.001880646,0.016274929,0.015855789,0.047424316,0.2628426
956,120.2666574,31.47988171,4.048523108,high,0.81005,0.44706,0.77322,0.2018,0.32519,0.41208,0.038022995,0.374197006,0.098544121,0.36733532,1.00E-05,0.032347679,0.001279831,0.001441956,0.010924339,0.021608353,0.365271
957,120.2670588,31.47987808,4.361337779,high,0.51798,0.47451,0.73251,0.35118,0.16908,0.56073,0.002775192,0.252792358,0.29825592,0.260325432,1.00E-05,0.025844574,0.001279831,0.002165794,0.000328064,0.03317976,0.25332067
958,120.2674601,31.47987446,4.280330395,high,0.53671,0.64706,0.73563,0.33257,0.17883,0.55248,0.002271652,0.265172958,0.272099495,0.246013642,1.00E-05,0.032476425,0.001279831,0.022218704,0.005970955,0.03317976,0.26033416
959,120.2678615,31.47987083,4.314921901,high,0.33824,0.48627,0.68239,0.35204,0.11716,0.63585,0.00144577,0.275785446,0.258488655,0.257549286,1.00E-05,0.034024239,0.001279831,0.004022598,0.006593704,0.03317976,0.27641327
960,120.2663828,31.47960372,4.118212867,high,0.6486,0.62745,0.75419,0.34136,0.19769,0.68725,0.036385536,0.359360695,0.12246418,0.206087113,1.00E-05,0.035881996,9.35E-05,0.001969337,0.001538277,0.002532005,0.26047022
965,120.2672189,31.47885698,4.376106326,high,0.66608,0.59608,0.76879,0.33336,0.22508,0.49102,0.074887276,0.086855888,0.339652062,0.188148499,1.09E-05,0.03336525,0.000531197,0.020013809,0.015855789,0.066137314,0.33292701
966,120.2673535,31.47878192,4.040032056,high,0.88497,0.56078,0.76853,0.21187,0.26912,0.61379,0.065516472,0.290583611,0.172733307,0.254989624,1.00E-05,0.034054756,0.000293732,0.010669708,0.015940666,0.052166939,0.37722757
968,120.2677514,31.47880869,4.033530684,high,1.1184,0.60392,0.75298,0.18055,0.28759,0.58611,0.060633659,0.159976959,0.208760262,0.328903198,1.00E-05,0.035860062,0.001187325,0.017786026,0.013899803,0.035814285,0.34679966
970,120.2678208,31.47908229,4.025662331,high,0.58281,0.46275,0.76372,0.27645,0.18065,0.54434,0.057193756,0.198259354,0.266689301,0.359408379,1.00E-05,0.030221939,0.000187874,0.004051208,0.014998436,0.003153801,0.31075127
973,120.2679567,31.47942465,4.105821466,high,0.70388,0.52941,0.75649,0.28157,0.14717,0.65096,0.085737228,0.30371666,0.122950554,0.381430626,1.00E-05,0.032441139,2.57E-05,0.004489899,0.016353607,0.018274307,0.34114408
975,120.2686575,31.47986508,4.034430596,high,0.74667,0.53725,0.76472,0.29143,0.18741,0.64255,0.056901932,0.209449768,0.280140877,0.162367821,1.00E-05,0.02976799,0.000448227,0.020323753,0.015855789,0.03317976,0.28346977
976,120.2690522,31.47986295,4.253844617,high,0.61225,0.44706,0.77305,0.19979,0.35521,0.44909,0.033862114,0.083359718,0.41305542,0.220088959,1.09E-05,0.03381443,0.001279831,0.024510384,0.015227318,0.03317976,0.29369302
977,120.2694469,31.47986083,4.427613134,high,0.84155,0.65882,0.74167,0.27861,0.20448,0.6115,0.003887177,0.141828537,0.387565613,0.145591736,1.09E-05,0.056474685,0.001279831,0.016274929,0.001667023,0.057988167,0.24979377
978,120.2698416,31.47985871,4.111684955,high,1.1487,0.56078,0.76603,0.22672,0.39915,0.55309,0.074994087,0.19696331,0.263345719,0.191609383,1.00E-05,0.028701783,0.001279831,0.013493538,0.015855789,0.060004234,0.26928961
982,120.2682247,31.47881065,4.054585753,high,0.71506,0.66275,0.68796,0.35692,0.1275,0.6261,0.079677582,0.295610428,0.15200901,0.206417084,1.09E-05,0.03464222,0.000265121,0.017483711,0.02264595,0.03317976,0.33051918
984,120.2681994,31.4781976,4.001803578,high,0.69215,0.50196,0.77657,0.26394,0.23173,0.52136,0.060633659,0.169991493,0.24279213,0.209959984,1.09E-05,0.032348633,0.001279831,0.017658234,0.015304565,0.010910034,0.31506743
985,120.2707477,31.47976253,4.141814953,high,0.60614,0.4549,0.76571,0.27341,0.21324,0.52417,0.093407631,0.341070175,0.068734169,0.247781753,1.09E-05,0.034166336,0.001279831,0.008021355,0.001505852,0.057972908,0.34074538
986,120.2712986,31.47987495,4.231910962,high,0.88438,0.4902,0.76875,0.21915,0.21516,0.54616,0.065380096,0.368896484,0.065684319,0.355594635,1.00E-05,0.033530235,0.000677109,0.02230072,0.002048492,0.040775299,0.30080585
988,120.2707673,31.47940279,4.308275683,high,0.41765,0.51765,0.73286,0.28673,0.17406,0.65699,0.007094383,0.334834099,0.180143356,0.235487938,1.09E-05,0.033766747,0.000475884,0.012785912,0.009096146,0.03317976,0.3544158
989,120.2707868,31.47904305,4.057577318,high,0.86728,0.53725,0.7448,0.19455,0.21823,0.64369,0.056050301,0.353535652,0.088711739,0.348783493,1.00E-05,0.035453796,0.000822067,0.009207726,0.015522957,0.031368256,0.27337105
990,120.2720311,31.47951906,4.123400113,high,0.52926,0.47451,0.77084,0.20631,0.29156,0.49,0.0940485,0.318237305,0.098176956,0.291996002,1.00E-05,0.042221069,0.001279831,0.002012253,0.002560616,0.03317976,0.31182249
991,120.2719672,31.47915284,4.129410448,high,0.5454,0.5098,0.77096,0.26215,0.23475,0.59397,0.080328941,0.319647789,0.096606255,0.250291824,1.09E-05,0.034849167,0.0002985,0.003640175,0.002216339,0.03317976,0.31825254
994,120.2717755,31.47805419,4.283308857,high,0.87749,0.68235,0.70701,0.36212,0.14167,0.64206,0.037274361,0.315297127,0.154829025,0.379789352,1.00E-05,0.033981323,1.00E-05,0.005736351,0.010821342,0.013418198,0.27966778
996,120.2638272,31.479046,4.18658807,high,0.813,0.69412,0.70878,0.32093,0.15819,0.65646,0.069792747,0.334990501,0.113388062,0.285205841,1.09E-05,0.032292366,0.001472473,0.027592659,0.027239799,0.065821648,0.26644099
997,120.2642477,31.47904645,4.069804325,high,0.59982,0.53725,0.76573,0.29284,0.20845,0.61442,0.050951958,0.270386696,0.184802055,0.386793137,1.00E-05,0.024967194,1.00E-05,0.011754036,0.00636673,0.010390282,0.23280134
998,120.2646682,31.4790469,4.274101423,high,0.87546,0.58039,0.75318,0.26253,0.21883,0.60593,0.066114426,0.335461617,0.107718468,0.305400849,1.00E-05,0.032305718,0.001279831,0.000372887,0.015855789,0.038994789,0.30767345
1000,120.2634714,31.47859038,4.01776033,high,0.83696,0.69804,0.72409,0.2596,0.18914,0.66999,0.059932709,0.343929291,0.109832764,0.305236816,1.09E-05,0.033664703,1.00E-05,0.011032104,0.01499939,0.0131073,0.30294669
1002,120.2658625,31.47904391,4.234589674,high,0.60894,0.47059,0.7634,0.24702,0.20162,0.56588,0.012666702,0.340278625,0.174496651,0.324292183,1.09E-05,0.030571938,0.001279831,0.00815773,0.00645256,0.0111866,0.25343595
1018,120.2703614,31.47903473,4.077966846,high,0.88075,0.43529,0.78497,0.23673,0.21042,0.46772,0.069079399,0.311475754,0.144749641,0.286322593,1.00E-05,0.026659012,1.00E-05,0.016337395,0.023797989,0.047540665,0.33719811
1022,120.2707937,31.47845109,4.021777856,high,0.82981,0.52157,0.76288,0.17664,0.30064,0.55171,0.060633659,0.21246624,0.181126595,0.200007439,1.09E-05,0.03556633,0.000120163,0.022738457,0.015855789,0.03317976,0.27682624
1025,120.2647292,31.47780114,4.045949461,high,0.84365,0.43529,0.77583,0.20752,0.27763,0.46145,0.060014725,0.381718636,0.060984612,0.359438896,1.00E-05,0.034981728,0.001279831,0.00875473,0.004789352,0.041599274,0.35169616
1026,120.2647702,31.47754715,4.047035512,high,0.88113,0.48627,0.77373,0.17887,0.38668,0.46259,0.049949646,0.384349823,0.067646027,0.360804558,1.00E-05,0.024161339,0.001805305,0.01619339,0.011111259,0.031451225,0.32671075
1027,120.26499,31.47783737,4.303746704,high,0.69062,0.61569,0.75719,0.38616,0.16232,0.60423,0.048643112,0.37462616,0.10529232,0.26651764,1.00E-05,0.032259941,0.002397537,0.026825905,0.017186165,0.03317976,0.30908043
1034,120.2659545,31.4773605,4.092628116,high,0.69427,0.66275,0.71057,0.40969,0.14573,0.61437,0.108462334,0.297369957,0.109930038,0.344546318,1.00E-05,0.037781715,0.000496864,0.005173683,0.010565758,0.028091431,0.3573976
1037,120.2654035,31.47702144,4.291875406,high,0.7293,0.48235,0.77907,0.21673,0.26557,0.50864,0.067661285,0.339492798,0.097203255,0.325792313,1.00E-05,0.031190872,0.002007484,0.019880295,0.017260551,0.043041229,0.31027079
1038,120.2654544,31.47673738,4.241373273,high,0.89132,0.53725,0.76297,0.24778,0.30018,0.53241,0.031080246,0.351763725,0.103444099,0.337104797,1.09E-05,0.029847145,0.001279831,0.019041061,0.006087303,0.056965828,0.31669645
1039,120.2685866,31.47813605,4.113970584,high,0.57073,0.65098,0.73484,0.45263,0.1128,0.62661,0.016749382,0.318048477,0.18518734,0.270097733,1.00E-05,0.036824226,0.001279831,0.017195702,0.002727509,0.03317976,0.3055854
1041,120.2682405,31.47772948,4.002327167,high,0.90838,0.65882,0.73156,0.31532,0.2138,0.57796,0.085731506,0.307056427,0.142741203,0.295503616,1.00E-05,0.03336525,0.001279831,0.006691933,0.012194633,0.010854721,0.3228994
1043,120.2686039,31.47771413,4.166102976,high,0.6758,0.56471,0.74864,0.27114,0.26883,0.54426,0.030725479,0.190546989,0.299701691,0.319375039,1.09E-05,0.03336525,0.000541687,0.0029459,0.009889603,0.008734703,0.2831558
1054,120.270004,31.47793056,4.23970126,high,0.92072,0.41961,0.77611,0.19613,0.38952,0.42754,0.051119804,0.191298485,0.27557373,0.286432266,1.09E-05,0.03336525,0.001279831,0.001348495,0.008674622,0.016681671,0.32294247
1060,120.2648368,31.47681298,4.229761989,high,0.88659,0.52157,0.77288,0.22862,0.25036,0.57109,0.097776413,0.295331001,0.127598763,0.354671478,1.00E-05,0.03276062,0.000135422,0.000102043,0.013129234,0.038428307,0.32508113
1061,120.2648732,31.47693654,4.221324987,high,1.08269,0.47059,0.7794,0.19124,0.29766,0.52241,0.096587181,0.293475151,0.13358593,0.345653534,1.00E-05,0.034809113,0.001008034,0.003314018,0.010070801,0.014368057,0.32113538
1062,120.2645846,31.47716901,4.263450516,high,0.91304,0.55686,0.76937,0.17883,0.28036,0.61742,0.097257614,0.307023048,0.113108635,0.369029045,1.00E-05,0.043869972,0.000961304,0.00020504,0.007771492,0.026342392,0.33246412
1063,120.2659688,31.47707659,4.286684301,high,0.61738,0.48235,0.77999,0.25598,0.24351,0.51915,0.090528488,0.288986206,0.142729759,0.349047661,1.00E-05,0.032821655,1.00E-05,1.00E-05,0.009760857,0.024738312,0.3237268
1064,120.2659831,31.47679269,4.142784839,high,0.63203,0.65098,0.74307,0.28213,0.20109,0.66088,0.093588829,0.278104782,0.148992538,0.353158951,1.00E-05,0.024758339,0.002078056,0.000619888,0.00806427,0.030093193,0.34367776
1065,120.2662322,31.47737734,4.256977088,high,0.85891,0.5098,0.76671,0.18918,0.32238,0.5363,0.017860413,0.227618217,0.256999016,0.359936714,1.00E-05,0.033707619,0.001279831,0.003536224,0.011166573,0.027131081,0.34169004
1066,120.26651,31.47739418,4.280874167,high,0.772,0.57255,0.73926,0.27219,0.22062,0.66859,0.049521446,0.312572479,0.164302826,0.346814156,1.00E-05,0.032921791,0.000464439,0.002764702,0.006440163,0.052750587,0.28019705
1068,120.2666106,31.47686444,4.166530701,high,0.83492,0.61176,0.76042,0.33461,0.17065,0.62058,0.062775612,0.295822144,0.161650658,0.348300933,1.00E-05,0.047357559,0.001279831,0.011926651,0.007933617,0.024780273,0.31650941
1069,120.2666783,31.47750249,4.173312898,high,0.71745,0.65098,0.76173,0.37177,0.1475,0.61661,0.075899124,0.280842781,0.168061256,0.349762916,1.00E-05,0.030455589,0.001279831,0.022922516,0.007017136,0.015445709,0.28818495
1070,120.2682742,31.47698168,4.183403325,high,0.68833,0.49412,0.76625,0.24027,0.26073,0.54519,0.07378006,0.294780731,0.146292686,0.346569061,1.00E-05,0.034229279,0.001411438,0.006689072,0.007344246,0.03177166,0.28714771
1071,120.2691207,31.47686054,4.007656344,high,0.73367,0.69412,0.73703,0.35009,0.15189,0.67686,0.068240166,0.333803177,0.10354805,0.301038742,2.00E-05,0.021155357,0.002414703,0.000190735,0.017984391,0.035737038,0.33039804
1072,120.2695439,31.47679996,4.084735401,high,0.79279,0.68627,0.73387,0.41681,0.10722,0.6727,0.111884117,0.228200912,0.200407982,0.294465065,1.09E-05,0.036076546,0.00133419,0.006001472,0.023947716,0.036549568,0.34513094
1073,120.2699671,31.47673939,4.194374286,high,0.76205,0.67059,0.7544,0.39111,0.11115,0.60962,0.0899477,0.252822876,0.188390732,0.274061203,1.09E-05,0.037923813,0.001446724,0.004528046,0.020811081,0.039182663,0.32206743
1074,120.2703903,31.47667882,4.287726296,high,0.43415,0.55686,0.70316,0.26088,0.14371,0.70622,0.018351555,0.167075157,0.330107689,0.225460052,1.09E-05,0.034656525,0.001279831,0.00941658,0.011340141,0.044169426,0.28213336
1075,120.2706848,31.47666741,4.094486323,high,0.58058,0.67843,0.75118,0.42017,0.11267,0.67833,0.023724556,0.159205437,0.331118584,0.198498726,1.09E-05,0.037553788,0.001279831,0.016274929,0.001054764,0.038649559,0.25907938
1076,120.2682783,31.47670611,4.426028493,high,0.34792,0.56863,0.77348,0.34464,0.24405,0.50182,0.026521683,0.311731339,0.166866302,0.290130615,1.09E-05,0.037120819,0.001279831,0.021349907,0.009309769,0.048521996,0.30525308
1077,120.2684031,31.47648354,4.944000805,high,0.92663,0.67843,0.74617,0.33298,0.13315,0.65564,0.029385567,0.170912743,0.37810421,0.15167141,1.09E-05,0.026546478,0.001279831,0.016274929,0.012194633,0.03317976,0.28627503
